node,community,degree,global_closeness,global_core_num,betweenness,eigenvector,trussness,local_zscore,local_P,local_role,global_role
1640,c1,0.001981178801386825,0.3151240830341814,7,0.0,1.8892041322259084e-06,9,-0.9991098420964178,0.21875,Local Peripheral,Global Peripheral
1641,c3,0.003467062902426944,0.31527170518425984,11,0.0,2.9065052182030445e-06,15,-1.0447679199544788,0.40816326530612246,Local Peripheral,
1642,c8,0.006934125804853888,0.3418557399254995,13,0.004213995396914198,3.1951107218866613e-06,18,-0.9999648613570981,0.5408163265306123,Local Peripheral,
1643,c3,0.024764735017335313,0.3174029240685427,70,1.5080797503083054e-05,5.132994046928752e-05,101,-0.9162480903245352,0.0,Local Ultra-Peripheral,
1644,c3,0.017087667161961365,0.3171536286522149,57,3.9527857449855784e-05,2.8944255228714647e-05,70,-0.9619440297485151,0.02856542743121193,Local Ultra-Peripheral,
1645,c4,0.013868251609707775,0.3197149643705463,26,1.2631443641608073e-06,3.90418818694941e-06,57,-0.6959587926949828,0.035076530612244916,Local Ultra-Peripheral,
1646,c1,0.004457652303120356,0.31537019681349576,16,0.0,4.717816697399696e-06,19,-0.9976873472777903,0.6234567901234568,Local Connector,
1647,c1,0.012382367508667657,0.3167307239783512,37,4.852009301092935e-06,2.98623347016448e-06,51,-0.940787554532688,0.0776,Local Peripheral,Global Spreader
1648,c2,0.006191183754333828,0.31554270532155976,23,0.0,2.1550932067900383e-06,26,-0.9454749799678344,0.07679999999999998,Local Peripheral,
1649,c1,0.00866765725606736,0.3157894736842105,26,4.410036050412107e-06,2.5914090236378265e-06,36,-0.9621249768121014,0.1093877551020408,Local Peripheral,
1650,c1,0.005200594353640416,0.3158635794743429,17,0.0,2.5085963671299103e-06,22,-0.9848848939101423,0.32199546485260777,Local Peripheral,
1651,c3,0.0009905894006934125,0.31502574504602904,4,0.0,3.325757716086285e-06,5,-1.0533359085964749,0.0,Local Ultra-Peripheral,Global Peripheral
1652,c3,0.020059435364041603,0.3169295973628444,66,6.335287085069975e-06,3.629174713961948e-05,82,-0.9448080524645227,0.024386526444139633,Local Ultra-Peripheral,
1653,c3,0.01832590391282813,0.31675556950109823,64,3.400176589954381e-06,3.512469605037111e-05,75,-0.9533760411065189,0.0,Local Ultra-Peripheral,
1654,c4,0.001733531451213472,0.31680527224227206,5,1.7693478183941398e-07,1.9985349224967576e-06,6,-0.7980563595104713,0.44897959183673464,Local Peripheral,Global Peripheral
1655,c1,0.013868251609707775,0.31630894563684786,37,1.2564284039975994e-06,3.0818504824575306e-06,57,-0.9308300908022952,0.035076530612244916,Local Ultra-Peripheral,Global Spreader
1656,c8,0.008420009905894007,0.3420294765373539,16,0.0033452655253196893,4.397082439771414e-06,24,-0.9993061785340861,0.6038062283737025,Local Peripheral,
1657,c4,0.0012382367508667657,0.3150503237887181,5,0.0,1.85440471172483e-06,6,-0.8000983108467811,0.31999999999999984,Local Peripheral,Global Peripheral
1658,c1,0.0047052996532937095,0.3163337250293772,18,1.3088482310736508e-06,4.665023708800912e-06,20,-0.9934198628219076,0.5706371191135734,Local Peripheral,
1659,c3,0.020307082714214955,0.31695447409733124,65,1.5114363377007842e-05,3.866782252690152e-05,83,-0.9419520562505239,0.0,Local Ultra-Peripheral,
1660,c4,0.005943536404160475,0.3172283761489512,21,7.844108661547353e-07,3.1942951372292424e-06,24,-0.7674270894658247,0.2881944444444443,Local Peripheral,
1661,c1,0.01981178801386825,0.31863015860490806,35,2.3109034817932115e-05,3.763530565998975e-06,81,-0.8995352047924889,0.07281249999999995,Local Peripheral,
1662,c3,0.036156513125309556,0.3185547491322184,70,1.7643157779955422e-05,6.916567474822807e-05,147,-0.8505601774025642,0.0,Local Ultra-Peripheral,Global Core
1663,c3,0.058197127290737984,0.3391852162956741,70,0.0017507466288395072,0.0001285378034831958,236,-0.7248963439866194,0.008474422815753835,Local Ultra-Peripheral,Global Core
1664,c1,0.0014858841010401188,0.3150749063670412,5,0.0,1.8582442596057336e-06,7,-1.0047998213709282,0.6111111111111112,Local Peripheral,Global Peripheral
1665,c3,0.03145121347201585,0.3180779834580543,70,5.8426863861458217e-05,5.7867524863128356e-05,128,-0.8776921414355522,0.0,Local Ultra-Peripheral,Global Core
1666,c8,0.008915304606240713,0.3647037572254335,15,0.005530705047127649,4.6931657967434926e-05,22,-0.9960127644190265,0.5138888888888888,Local Peripheral,
1667,c1,0.006686478454680535,0.31559202813599063,18,0.0,2.2537005223703784e-06,28,-0.9720824405424943,0.07133058984910856,Local Peripheral,
1668,c3,0.03021297672114908,0.3179527559055118,70,5.501379274287394e-06,5.904997346395848e-05,123,-0.8848321319705491,0.0,Local Ultra-Peripheral,Global Core
1669,c3,0.03392768697374938,0.3183287347260544,70,3.070319396377412e-05,6.586226534271411e-05,138,-0.8634121603655585,0.0,Local Ultra-Peripheral,Global Core
1670,c3,0.0027241208519068845,0.31554270532155976,9,1.2591858640904964e-05,3.189087796710026e-06,12,-1.0461959180614782,0.31404958677685935,Local Peripheral,Global Peripheral
1671,c4,0.0079247152055473,0.31717854057026157,20,1.377514566187611e-05,2.8279506264440427e-06,33,-0.7449656247664173,0.060546875,Local Peripheral,
1672,c1,0.006191183754333828,0.31554270532155976,18,0.0,2.2416148397047166e-06,26,-0.9749274301797494,0.07679999999999998,Local Peripheral,
1673,c4,0.009905894006934125,0.3192599620493359,26,9.388024353046177e-07,3.538829818987224e-06,41,-0.7327139167485587,0.14124999999999988,Local Peripheral,
1674,c3,0.006191183754333828,0.317353033637221,15,3.558904608470593e-05,7.388572624209237e-06,26,-1.0333439350984837,0.4384,Local Peripheral,
1675,c3,0.028974739970282316,0.317827626918536,70,3.0105286631060386e-05,5.230779437962945e-05,118,-0.9005401111475422,0.09861932938856022,Local Peripheral,Global Core
1676,c2,0.00396235760277365,0.31532094330782445,13,1.6406679770563842e-06,2.07120777642806e-06,17,-0.9581054163149857,0.1171875,Local Peripheral,
1677,c4,0.008915304606240713,0.318378932429236,26,1.1504095398545747e-06,3.2660649296442284e-06,37,-0.738839770757488,0.1049382716049383,Local Peripheral,
1678,c3,0.004457652303120356,0.315937720053204,15,4.698298976228131e-06,4.998894839965803e-06,19,-1.0433399218474793,0.5679012345679012,Local Peripheral,
1679,c4,0.006686478454680535,0.31810304080668034,22,1.8055493082845572e-07,3.3791565272970046e-06,28,-0.7592592841205856,0.20301783264746232,Local Peripheral,
1680,c1,0.01510648836057454,0.31847937534505877,37,2.3703564076317817e-05,3.845180592143689e-06,62,-0.9294075959836676,0.15372211771029298,Local Peripheral,
1681,c1,0.006191183754333828,0.3160118954452966,21,0.0,2.307941007564607e-06,26,-0.9749274301797494,0.07679999999999998,Local Peripheral,
1682,c1,0.009410599306587419,0.3175776641761699,35,9.843702189998945e-06,2.760855289282655e-06,39,-0.9578574923562188,0.10110803324099737,Local Peripheral,Global Spreader
1683,c3,0.030460624071322436,0.31797779352704936,70,7.491815277073296e-05,5.68745541121875e-05,124,-0.8891161262915471,0.06345429307951611,Local Peripheral,Global Core
1685,c3,0.02303120356612184,0.3172283761489512,67,4.1924535399740615e-05,4.491159208334708e-05,93,-0.9262440770735308,0.0,Local Ultra-Peripheral,
1686,c1,0.00866765725606736,0.3157894736842105,21,6.280795938669519e-06,2.591523034717814e-06,36,-0.9607024819934739,0.05551020408163265,Local Peripheral,
1687,c2,0.010648836057454186,0.35725028753428295,16,0.0012028610229611564,7.397279566711534e-06,44,-0.9286343981716325,0.29096809085992426,Local Peripheral,
1688,c3,0.02352649826646855,0.3368930418821959,61,0.0004894891927597239,3.825032274529115e-05,96,-0.9376680619295258,0.19479224376731297,Local Peripheral,
1689,c3,0.03070827142149579,0.3180028350921405,70,8.596225933253336e-06,5.8528998124460225e-05,125,-0.8819761357565503,0.0,Local Ultra-Peripheral,Global Core
1690,c1,0.0004952947003467063,0.3149765990639626,2,0.0,1.8269149996764555e-06,3,-1.0076448110081833,0.5,Local Peripheral,Global Peripheral
1691,c1,0.014858841010401188,0.3164080865068171,37,2.024036594374381e-06,3.219906551341281e-06,61,-0.925140111527785,0.032777777777777795,Local Ultra-Peripheral,
1692,c4,0.012382367508667657,0.33680874134623406,26,4.9834644194955e-05,7.734224122892423e-06,51,-0.7143363547217707,0.1512,Local Peripheral,
1693,c2,0.0007429420505200594,0.31500117013807627,3,0.0,1.8001907428103613e-06,4,-0.9763493799275377,0.4444444444444444,Local Peripheral,Global Peripheral
1694,c4,0.008420009905894007,0.3183287347260544,22,6.971315627105644e-06,3.001847521922271e-06,35,-0.7449656247664173,0.16435986159169558,Local Peripheral,
1695,c4,0.007429420505200594,0.31777760289604157,23,3.282080552938924e-07,2.7593923287067307e-06,31,-0.7490495274390369,0.06444444444444453,Local Peripheral,
1696,c4,0.0029717682020802376,0.3152224824355972,8,5.724823163515261e-06,2.454167084249976e-06,13,-0.791930505501542,0.5,Local Peripheral,Global Peripheral
1697,c3,0.001981178801386825,0.33283877349159247,8,1.224650498811869e-05,3.1441152106815254e-05,9,-1.0519079104894755,0.53125,Local Peripheral,Global Peripheral
1698,c2,0.0047052996532937095,0.3153948293368742,16,0.0,3.042950210716953e-06,20,-0.9567020344986356,0.2770083102493076,Local Peripheral,
1699,c1,0.010401188707280832,0.31690472453304036,22,2.445447059152698e-06,3.4073499843531454e-06,43,-0.9564349975375912,0.21655328798185947,Local Peripheral,
1700,c3,0.004210004952947003,0.3153455681374463,16,0.0,8.410634634188692e-06,18,-1.0361999313124826,0.11072664359861584,Local Peripheral,
1701,c3,0.001733531451213472,0.315962441314554,5,2.2518972234107237e-07,2.181496287408518e-06,8,-1.0519079104894755,0.40816326530612246,Local Peripheral,Global Peripheral
1702,c3,0.01114413075780089,0.33538205980066443,23,0.0008101180880800259,7.837873781386979e-05,44,-1.0019279767444975,0.20543209876543211,Local Peripheral,
1703,c1,0.01733531451213472,0.31665621079046424,22,0.0001170320159294238,3.958382459568411e-06,71,-0.9137601529787645,0.08285714285714274,Local Peripheral,
1704,c1,0.006191183754333828,0.31554270532155976,22,2.9071949356914053e-06,2.311630882986169e-06,25,-0.9749274301797494,0.07679999999999998,Local Peripheral,
1705,c2,0.006686478454680535,0.3352985136593872,16,1.9757810447541926e-05,2.283443507440503e-06,28,-0.9440715981514841,0.13991769547325095,Local Peripheral,
1706,c1,0.010401188707280832,0.31767760207694123,30,7.219304037648037e-06,2.856613753604569e-06,43,-0.9521675130817085,0.09183673469387765,Local Peripheral,
1707,c3,0.04581475978207033,0.31953786499960435,70,0.00011037350118406034,8.364320560126584e-05,186,-0.7948682512295886,0.0,Local Ultra-Peripheral,Global Core
1708,c2,0.0024764735017335313,0.31517327505463627,9,0.0,1.9677109415123804e-06,11,-0.9679290890294368,0.31999999999999984,Local Peripheral,Global Peripheral
1709,c1,0.015354135710747894,0.31710381655410713,21,3.7556471349405264e-05,3.217969749165634e-06,63,-0.925140111527785,0.09313215400624342,Local Peripheral,
1710,c3,0.003714710252600297,0.3158141717503519,15,0.0,6.3950648331281914e-06,16,-1.0390559275264812,0.12444444444444436,Local Peripheral,
1711,c3,0.0012382367508667657,0.3150503237887181,4,0.0,2.3791636251481313e-06,5,-1.0533359085964749,0.31999999999999984,Local Peripheral,Global Peripheral
1712,c3,0.026002971768202078,0.31752771880160413,70,1.1816158921008387e-05,4.8912712257388365e-05,106,-0.9091080997895384,0.0,Local Ultra-Peripheral,
1713,c2,0.0009905894006934125,0.31502574504602904,4,0.0,2.1100356959240474e-06,5,-0.9777527617438878,0.75,Local Connector,Global Peripheral
1714,c3,0.04631005448241703,0.319588444796201,70,4.72806442638641e-05,8.633283485801541e-05,188,-0.7920122550155899,0.0,Local Ultra-Peripheral,Global Core
1715,c1,0.016097077761267953,0.3165321000235165,37,0.0,3.887137975852586e-06,66,-0.9194501322532748,0.05964497041420125,Local Peripheral,
1716,c1,0.014858841010401188,0.3169793547374205,37,6.0558519830646565e-06,3.2449698504787654e-06,61,-0.9265626063464125,0.06500000000000006,Local Peripheral,
1717,c3,0.03442298167409608,0.318378932429236,70,2.8079047031886554e-05,6.532051244898631e-05,140,-0.8619841622585591,0.014284974897779579,Local Ultra-Peripheral,Global Core
1718,c10,0.03838533927686973,0.3566507684154743,70,0.041648613277423946,0.004524614205430204,111,-0.9393834810517505,0.4248074921956295,Local Peripheral,Global Hub
1719,c2,0.0047052996532937095,0.33507592730893704,15,4.006763349944189e-06,2.574831981807036e-06,20,-0.9581054163149857,0.3601108033240997,Local Peripheral,
1720,c1,0.012134720158494303,0.3182785528493734,35,2.3560680760583147e-05,3.062154503127423e-06,50,-0.9464775338071982,0.1865889212827988,Local Peripheral,Global Spreader
1721,c3,0.02847944526993561,0.31777760289604157,70,1.45323037821328e-05,5.596112691731671e-05,116,-0.8948281187195447,0.0,Local Ultra-Peripheral,Global Core
1722,c3,0.013868251609707775,0.31630894563684786,48,1.81281483932747e-05,2.2683566834471968e-05,57,-0.9790800070325076,0.0,Local Ultra-Peripheral,Global Spreader
1723,c3,0.012134720158494303,0.3161355985281453,49,8.529052331287473e-07,2.6011115463699673e-05,50,-0.9890759937815032,0.0,Local Ultra-Peripheral,Global Spreader
1724,c3,0.014611193660227836,0.31690472453304036,50,2.03323693331783e-05,2.3581781030280628e-05,60,-0.9790800070325076,0.09652398735995393,Local Peripheral,
1725,c1,0.01263001485884101,0.3161851068827813,21,0.0,2.806366040803485e-06,52,-0.9379425648954329,0.03844675124951946,Local Ultra-Peripheral,
1726,c8,0.005200594353640416,0.34165327015821984,14,0.0015173870109157733,3.1304494613629484e-06,14,-1.0019409098261338,0.526077097505669,Local Peripheral,
1727,c1,0.0079247152055473,0.3161851068827813,21,1.6981427956917938e-06,3.5358419693249254e-06,33,-0.9720824405424943,0.322265625,Local Peripheral,
1728,c1,0.0079247152055473,0.3157154026583268,30,1.1349739500686256e-06,2.5265753787535014e-06,33,-0.9649699664493565,0.060546875,Local Peripheral,
1729,c1,0.01981178801386825,0.31863015860490806,35,5.359928342750905e-05,3.7537151042205685e-06,81,-0.8995352047924889,0.07281249999999995,Local Peripheral,
1730,c3,0.055968301139177806,0.32111332007952287,70,0.00020138782086021793,9.479057866113331e-05,226,-0.7391763250566131,0.017542485707572997,Local Ultra-Peripheral,Global Core
1731,c4,0.001981178801386825,0.3151240830341814,8,0.0,2.3214301710716838e-06,9,-0.7960144081741615,0.375,Local Peripheral,Global Peripheral
1732,c1,0.01188707280832095,0.317827626918536,35,6.857954054210723e-07,2.9430097253592064e-06,49,-0.9436325441699431,0.08072916666666652,Local Peripheral,Global Spreader
1733,c2,0.009410599306587419,0.3158635794743429,23,0.0,2.380303607507158e-06,37,-0.9286343981716325,0.10110803324099737,Local Peripheral,
1734,c3,0.012134720158494303,0.3161355985281453,46,7.614841085675737e-06,2.529433944876339e-05,50,-0.9890759937815032,0.0,Local Ultra-Peripheral,Global Spreader
1735,c3,0.02699356116889549,0.3176276252654763,70,1.3793842359699382e-05,5.468193537521395e-05,110,-0.9033961073615409,0.0,Local Ultra-Peripheral,
1736,c3,0.03863298662704309,0.31880625296068216,70,3.9771021927884485e-05,7.334354366490891e-05,157,-0.8362801963325704,0.0,Local Ultra-Peripheral,Global Core
1737,c3,0.0195641406636949,0.31687985560699994,65,3.4214356201407443e-06,3.8483165024105096e-05,80,-0.946236050571522,0.0,Local Ultra-Peripheral,
1738,c1,0.0064388311045071814,0.3160366283165062,21,1.3527859586146756e-06,2.63117220918862e-06,27,-0.9749274301797494,0.14497041420118328,Local Peripheral,
1739,c1,0.003467062902426944,0.31527170518425984,13,0.0,2.03207986847657e-06,14,-0.9905748731846525,0.13265306122448983,Local Peripheral,
1740,c4,0.009162951956414065,0.33560505319148937,26,2.8082547533330043e-05,7.022965709924788e-06,38,-0.7347558680848685,0.0525931336742147,Local Peripheral,
1741,c3,0.025755324418028726,0.31750275200503225,69,4.40653997066791e-05,4.936740452298325e-05,105,-0.9105360978965378,0.0,Local Ultra-Peripheral,
1742,c1,0.0195641406636949,0.31860501814738834,35,1.7509192559560034e-05,3.703435877484108e-06,80,-0.8995352047924889,0.049671526998878446,Local Ultra-Peripheral,
1743,c4,0.0064388311045071814,0.3162098668754894,16,0.0,2.4324758920146954e-06,27,-0.7592592841205856,0.14497041420118328,Local Peripheral,
1744,c4,0.009162951956414065,0.31817823654558347,26,6.009202149737415e-06,3.293385699938045e-06,38,-0.7367978194211782,0.10372534696859026,Local Peripheral,
1745,c1,0.0047052996532937095,0.3341332230037236,18,4.323549623550427e-05,6.14681193221784e-06,20,-0.9863073887287699,0.2770083102493076,Local Peripheral,
1746,c3,0.05002476473501733,0.31996830427892237,70,8.138514233137964e-05,8.855613042752986e-05,203,-0.7763042758385968,0.0390157827663955,Local Ultra-Peripheral,Global Core
1747,c2,0.005448241703813769,0.31546875,19,0.0,2.1133400605453183e-06,23,-0.9510885072332349,0.1694214876033059,Local Peripheral,
1748,c1,0.0032194155522535907,0.3152470918885159,13,0.0,1.98838533119622e-06,14,-0.9919973680032801,0.14201183431952646,Local Peripheral,
1749,c1,0.0032194155522535907,0.3152470918885159,10,0.0,1.97885252129452e-06,14,-0.9919973680032801,0.14201183431952646,Local Peripheral,
1750,c3,0.031203566121842496,0.31805293005671076,70,1.875361328096551e-05,6.044293408644373e-05,127,-0.880548137649551,0.015747039556563314,Local Ultra-Peripheral,Global Core
1751,c1,0.012382367508667657,0.3178776666929072,35,1.3078275950305519e-06,2.999875300882036e-06,51,-0.940787554532688,0.0776,Local Peripheral,Global Spreader
1752,c3,0.02847944526993561,0.31777760289604157,70,3.932872772180001e-06,5.4536599942747616e-05,116,-0.8948281187195447,0.0,Local Ultra-Peripheral,Global Core
1753,c3,0.020307082714214955,0.31695447409733124,65,0.0,4.2028887482170853e-05,83,-0.9419520562505239,0.0,Local Ultra-Peripheral,
1754,c3,0.014115898959881128,0.3168549905838041,49,7.896284934319376e-06,2.4545195107594265e-05,58,-0.9790800070325076,0.03447214527546949,Local Ultra-Peripheral,Global Spreader
1755,c1,0.0004952947003467063,0.3149765990639626,2,0.0,1.7997496650126417e-06,3,-1.0076448110081833,0.5,Local Peripheral,Global Peripheral
1756,c1,0.00396235760277365,0.31532094330782445,14,6.829493343940589e-07,2.0616272679454673e-06,17,-0.989152378366025,0.2265625,Local Peripheral,
